Template strings (Generic),%tmpl-skip-main,Skip to main content,Passer au contenu principal,Slaan oor na hoof inhoud,Kalo tek përmbajtja kryesore,تجاوز الى المحتويات الرئيسية,Բաց թողնել հիմնական բովանդակությունը,Към основното съдържание,直接到主要內容,跳转到主要内容,Přeskočit na hlavní obsah,Naar hoofdinhoud gaan,Otse sisu,Direkt zum Hauptinhalt,Μετάβαση στο κύριο περιεχόμενο,मुख्य सामग्री को छोड़ें,Ugrás a fő tartalomra,Fara í aðalefni,Loncat ke konten utama,Vai alla pagina principale,メインコンテンツへ移動,메인 컨텐츠로 가기,Pāriet uz galveno satura,Pereiti į pagrindinį turinį,Przejdź do głównej zawartości,Ir para o conteúdo principal,Ir para o conteúdo principal,Перейти к основному содержанию,Preskočiť na hlavný obsah,Saltar al contenido principal,ข้ามไปที่เนื้อหาหลัก,Ana içeriğe geç,Перейти до основного змісту,Tới nội dung chính
,%tmpl-skip-sec,Skip to secondary menu,Passer au menu secondaire,Slaan oor na sekondêre menu,Kalo tek menuja sekondare,انتقل إلى القائمة الثانوية,Պահել երկրորդական ցանկի,Напред към помощна меню,直接到次選單,跳转到二级菜单,Přeskočit na sekundární nabídky,Naar secundair menu gaan,Jäta vahele kuni korduva menüü,Zur sekundären Menü,Μετάβαση σε δευτερεύουσα μενού,माध्यमिक मेनू करें,Ugorj a másodlagos menü,Skip to secondary valmynd,Loncat ke menu sekunder,Vai al menu secondario,サブメニューへ移動,보조 메뉴로 건너 뛰기,Pāriet pie papildus izvēlni,Pereiti prie antrinio meniu,Przejdź do menu drugorzędnego,Ir para o menu secundário,Ir para o menu secundário,Перейти к дополнительному меню,Preskočiť na sekundárny ponuky,Saltar al menú secundario,ข้ามไปที่เมนูรอง,Ikincil menü geç,Перейти до додаткового меню,"Bỏ qua, vào menu thứ cấp"
,%tmpl-skip-foot,Skip to footer,Passer au pied de page,Slaan oor na voetskrif,Kalo tek Fundfaqe,انتقل إلى تذييل,Գնալ ստորագիր,Към долния колонтитул,直接到頁尾,跳转到页脚,Přejít k zápatí,Naar de onderkant pagina gaan,Otse jalusele,Weiter zur Fußzeile,Περάστε στην υποσημείωση,पाद लेख के लिए करें,Ugrás a lábléc,Sleppa til fót,Loncat ke daftar footer,Vai al piè di pagina,フッターへ移動,바닥 글로 건너 뛰기,Pāriet uz kājeni,Pereiti į apačią,Przejdź do stopki,Ir para rodapé,Ir para o rodapé,Перейти в конец,Prejsť k zápätie,Saltar al pie de página,ข้ามไปที่ส่วนท้าย,Atla altbilgi için,Перейти в кінець,Bỏ qua tới chân trang
,%tmpl-search,Search,Recherche,Soek,Kërko,البحث,Որոնել,Търсене,搜尋,搜索,Hledat,Zoeken,,Suchen,Αναζήτηση σε,खोजें,Keresés,Leita,Cari,Cerca,検索,검색,Meklēt,Ieškoti,Szukaj,Pesquisar,Pesquisar,Искать,Hľadať,Búsqueda,ค้นหา,Arama,шукати,Tìm kiếm
,%tmpl-search-site,Search website,Recherchez le site Web,Soek webwerf,Website kërko,البحث الموقع الالكتروني,Որոնել կայք,Търси в сайта,搜尋網站,搜索网站,Hledat ve webových stránkách,Website zoeken,Otsi lehekülge,Website durchsuchen,Δικτυακό τόπο Αναζήτηση,खोज वेबसाइट,Keresés a honlapon,Leita i vefsiðu,Cari situs,Cerca nel sito,サイト内検索,검색 사이트,Meklēt mājas lapā,Ieškoti svetainėje,Szukaj na stronie,Site de busca,Pesquisar esta página,Поиск по сайту,Hľadať vo webových stránkach,Buscar en este sitio Web,เว็บไซต์ค้นหา,Arama web sitesi,Пошук,Tìm kiếm trang web
,%tmpl-site-menu,Site menu,Menu du site,Webwerf menu,Menu Faqes,موقع القائمة,Կայքի մենյու,Сайт меню,網站地圖,网站导航,Stránky menu,Site menu,Lehekülje menüü,Menü der Webseite,Μενού Ιστοσελίδας,साइट मेनू,Főmenü,Site valmynd,Menu situs,Menu del sito,サイトメニュー,사이트 메뉴,Lapas izvēlne,Puslapio meniu,Menu strony,Menu do site,Menu da página,Меню сайта,Webe menu,Menú del sitio,เมนูเว็บไซต์,Site menüsü,Пошук на сайті,Trang web của Menu
,%tmpl-bcrumb,Breadcrumb trail,Fil d'Ariane,Bread crumb roete,Gjurmët breadcrumb,درب التفصيلي,Հաց փշուր բուքսիրել,Галета пътека,麵包屑導航,面包屑导航,Strouhanka stezka,Broodkruimelspoor,Lingirea jälg,Brotkrümelnavigation,Διακεκομμένη μονοπάτι,ब्रेडक्रम्ब निशान,Morzsa nyomvonal,Brauðmolaslóð,Breadcrumb trail,Tracciato,パンくずリスト,사이트 이동 경로,Atpakaļceļa taka,Pfadnavigation takas,Łącza do stron nadrzędnych,Navegação estrutural,Navegação estrutural,Навигационная цепочка,Omrvinková navigácia,Hilo de Ariadna,ทาง BreadCrumb,Pfadnavigation,Навігаційна стежка,Breadcrumb trail
,%tmpl-home,Home,Accueil,Home,Shtëpi,منزل,Տուն,Дом,首頁,家,Domácí,Home,Kodu,Zuhause,Σπίτι,घर,Otthon,Heim,Rumah,Home,ホーム,집,Mājas,Hamo,Strona główna,Casa,Página inicial,Дома,Domáce,Página de inicio,บ้าน,Ana,Головна сторінка,Quê hương
,%tmpl-sec-menu,Secondary menu,Menu secondaire,Sekondêre menu,Menu mesme,القائمة الثانوية,Միջնակարգ մենյու,Средно меню,次選單,二级导航,Sekundární menu,Secundair menu,Kõrvalmenüü,Sekundärmenü,Δευτεροβάθμια μενού,माध्यमिक मेनू,Almenü,Undirvalmynd,Menu sekunder,Menu secondario,サブメニュー,보조 메뉴,Sekundārā izvēlne,Antrinis meniu,Menu dodatkowe.,Menu secundário,Menu secundário,Вспомогоательное меню,Sekundárne menu,Menú secundario,เมนูมัธยมศึกษา,İkincil menü,Другорядне меню,Trung thực đơn
,%tmpl-sup-cont,Supplemental content,Contenu supplémentaire,Addisionele inhoud,Përmbajtja shtesë,تكميلية المحتوى,Լրացուցիչ բովանդակությունը,Допълнителен съдържание,補充內容,补充内容,Doplňující obsah,Aanvullende inhoud,Täiendavad sisu,Ergänzende Inhalte,Συμπληρωματικό περιεκτικότητα σε,पूरक सामग्री,Kiegészítő tartalom,Viðbótar efni,Tambahan konten,Contenuto supplementare,補足コンテンツ,보충 내용,Papildu satura,Papildomas turinys,Zawartość dodatkowa,O conteúdo suplementar,Conteúdo suplementar,Справочная содержания,Doplňujúce obsah,Contenido suplementario,เนื้อหาเสริม,Ek içerik,Довідкова змісту,Bổ sung nội dung
,%tmpl-foot,Footer,Pied de page,Voetskrif,Fundfaqe,تذييل,ստորագիր,Долен колонтитул,頁尾,注脚,Zápatí,Onderkant pagina,Jalus,Fußzeile,Υποσέλιδο,पाद लेख,Lábléc,Fót,Footer,Piè di pagina,フッター,바닥 글,Kājene,Apačia,Stopka,Rodapé,Rodapé,Нижний колонтитул,Päta,Pie de página,ส่วนท้าย,Altbilgi,Нижній колонтитул,Footer
,%tmpl-date-mod,Date modified:,Date de modification&#160;:,Datum modified:,Data e modifikuar:,تاريخ التعديل:,Ամսաթիվը փոփոխության:,Дата на промяна:,修改日期：,修改日期：,Datum změny:,Laatst bijgewerkt:,Muutmise kuupäev:,Letzte Änderung:,Τροποποιημένο Ημερομηνία:,तिथि संशोधित:,Dátum átalakítva:,Date breytt:,Tanggal dimodifikasi:,Data di modifica:,更新日：,날짜 변경 :,Pēdējas izmaiņas:,Pakeista data:,Data modyfikacji:,Data de modificação:,Modificado em:,Дата изменения:,Dátum zmeny:,Modificado el:,วันที่แก้ไข:,Tarihi:,Дата зміни:,Ngày sửa đổi:
,%tmpl-version,Version:,Version&#160;:,Weergawe:,Versioni:,الإصدار:,տարբերակ:,Версия:,版本：,版本：,Verze:,Versie:,Versioon:,Version:,Έκδοση:,संस्करण:,Verzió:,Útgáfa:,Versi:,Versione:,バージョン：,버전 :,Versija:,Versija:,Wersja:,Versão:,Versão:,Версия:,Verzia:,Versión:,เวอร์ชัน:,Sürüm:,Версія:,Phiên bản:
,%tmpl-signin,Sign in,Ouvrir une session,Teken In,Kyqeni në,تسجيل الدخول,Գրանցվել,Вход,登入,登录,Přihlásit,Aanmelden,Logi sisse,Login,Σύνδεση Σε,साइन इन करें,Bejelentkezés,Skrá inn,Masuk,Accedi,サインイン,로그인,Pierakstīties,Prisijungti,Zaloguj się,Entrar,Iniciar a sessão,Войти,Prihlásiť,Iniciar sesión,เข้าสู่ระบบ,Giriş Yapın,Увійти,Đăng nhập
,%tmpl-signout,Sign out,Fermer la session,Teken uit,Kyqeni jashtë,تسجيل الخروج,Դուրս գրվել,Изход,登出,注销,Odhlásit,Afmelden,End välja kirjutama,Austragen,Έξοδος,साइन आउट,Kijelentkezés,Útskrá,Keluar,Esci,サインアウト,로그 아웃,Izrakstīties,Išsiregistruoti,Wyloguj,Sair,Finalizar a sessão,Выйти,Odhlásiť,Cerrar sesión,ออกจากระบบ,Oturumu,Вийти,Đăng xuất
,%tmpl-myaccount,My account,Mon compte,My rekening,Llogarinë time,حسابي,Իմ հաշիվը,Моят профил,我的賬戶,我的账户,Můj účet,Mijn account,Minu konto,Mein Konto,Ο λογαριασμός μου,आपका खाता,Saját fiók,Reikningur minn,My akun,Il mio conto,マイアカウント,내 계정,Mans konts,Jūsų sąskaita,Twoje konto,Sua conta,Minha conta,Моя учетная запись,Môj účet,Mi cuenta,บัญชีของฉัน,Hesabım,Ваш обліковий запис,Tài khoản của tôi
,%tmpl-accountsettings,Account settings,Paramètres du compte,Rekening instellings,Cilësimet e llogarisë,إعدادات الحساب,Կանադայի կառավարությունը նավարկման սյունակից,Настройки на профила,帳戶設置,帐户设置,Nastavení účtu,Accountinstellingen,Konto seaded,Kontoeinstellung,Οι ρυθμίσεις του λογαριασμού,खाता सेटिंग,Fiók beállítások,Áskriftarstillingar,Setelan akun,Impostazioni del conto,アカウントの設定,계정 설정,Konta iestatījumi,Paskyros nustatymai,Ustawienia konta,Configurações de conta,Configurações da conta,Настройки аккаунта,Nastavenie účtu,Configuración de la cuenta,การตั้งค่าบัญชี,Hesap ayarları,Налаштування облікового запису,cài đặt tài khoản
Template strings (GC Web Usability theme),%tmpl-gc-navbar,Government of Canada navigation bar,Barre de navigation du gouvernement du Canada,Regering van Kanada navigasie bar,Qeveria e Kanadasë navigacion bar,حكومة كندا شريط التنقل,Կանադայի կառավարությունը,Правителството на Канада лента за навигация,加拿大政府導航欄,加拿大政府导航栏,Vláda Kanady navigačního panelu,Regering van Canada navigatiebalk,Kanada valitsuse navigeerimisribal,Regierung von Kanada Navigationsleiste,Κυβέρνηση του Καναδά μπάρα πλοήγησης,कनाडा नेविगेशन पट्टी की सरकार,Kanada kormánya navigációs sáv,Ríkisstjórn Kanada siglingar bar,Pemerintah Kanada navigasi bar,Barra di navigazione del Governo del Canada,ナビゲーションバー（カナダ政府）,캐나다 탐색 막대의 정부,Kanādas valdības navigācijas joslā,Vyriausybė Kanada naršymo juostoje,Pasek nawigacyjny: Rząd Kanady,Barra de navegação do Governo do Canadá,Barra de navegação do Governo do Canadá,Правительство Канады навигации,Vláda Kanady navigačného panelu,Barra de navegación del Gobierno de Canadá,รัฐบาลแคนาดาแถบนำทาง,Kanada gezinme çubuğu Hükümeti,Уряд Канади навігації,Chính phủ Canada navigation bar
,%tmpl-gc-sig,Government of Canada,Gouvernement du Canada,Regering van Kanada,Qeveria e Kanadasë,حكومة كندا,Նոր Կանադայի,Правителството на Канада,加拿大政府,加拿大政府,Vláda Kanady,Regering van Canada,Kanada valitsuse,Regierung von Kanada,Κυβέρνηση του Καναδά,कनाडा की सरकार,Kanada kormánya,Ríkisstjórn Kanada,Pemerintah Kanada,Governo del Canada,カナダ政府,캐나다 정부,Kanādas valdība,Kanados Vyriausybė,Rząd Kanady,Governo do Canadá,Governo do Canadá,Правительство Канады,Vláda Kanady,Gobierno de Canadá,รัฐบาลแคนาดา,Kanada Hükümeti,Уряд Канади,Chính phủ Canada
